words,title,release_date,Expired_Date,Clinical_Trials,url
['data sharing'],Advancing HIV/AIDS Research within the Mission of the NIDCD (R01 Clinical Trial Optional),3/5/2020,1/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-127.html
['data sharing'],"SBIR/STTR Commercialization Readiness Pilot (CRP) Program Technical Assistance (SB1, Clinical Trial Not Allowed)",7/10/2020,4/6/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-128.html
['data sharing'],"SBIR/STTR Commercialization Readiness Pilot (CRP) Program Technical Assistance and Late Stage Development (SB1, Clinical Trial Not Allowed)",7/10/2020,4/6/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-129.html
['data sharing'],SBIR/STTR Commercialization Readiness Pilot (CRP) Program Technical Assistance and Late Stage Development (SB1 Clinical Trial Required),7/10/2020,4/6/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-130.html
['data sharing'],Research Projects to Enhance Applicability of Mammalian Models for Translational Research (R01 Clinical Trial Not Allowed),3/12/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-131.html
['data sharing'],In-Depth Phenotyping and Research Using IMPC-Generated Knockout Mouse Strains Exhibiting Embryonic or Perinatal Lethality or Subviability (R01 Clinical Trial Not Allowed),3/12/2020,11/6/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-137.html
['data sharing'],"Center of Excellence for Research on Complementary and Integrative Health (P01,Clinical Trial Optional)",3/16/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-138.html
['data sharing'],Investigator Initiated Extended Clinical Trial (R01 Clinical Trial Required),3/13/2020,1/14/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-139.html
['data sharing'],"Catalytic Tool and Technology Development in Kidney, Urologic, and Hematologic Diseases (R21 Clinical Trial Not Allowed)",3/16/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-140.html
['data sharing'],Extracellular RNA carrier subclasses in processes relevant to Substance Use Disorders or HIV infection (R01- Clinical Trial Not Allowed),3/25/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-147.html
['data sharing'],Extracellular RNA carrier subclasses in processes relevant to Substance Use Disorders or HIV infection (R21- Clinical Trial Not Allowed),3/25/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-148.html
['data sharing'],NIMHD Exploratory/Developmental Research Grant Program (R21 - Clinical Trial Optional),3/26/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-150.html
['data sharing'],NIH Science Education Partnership Award (SEPA) (R25 - Clinical Trial Not Allowed),3/30/2020,7/14/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-153.html
['data sharing'],Investigator Initiated Clinical Trials of Complementary and Integrative Interventions Delivered Remotely or via mHealth (R01 Clinical Trial Required),3/30/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-154.html
['data sharing'],Academic-Industrial Partnerships (AIP) to Translate and Validate In Vivo Imaging Systems (R01 Clinical Trial Optional),3/30/2020,9/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-155.html
['data sharing'],Translational Bioinformatics Approaches to Advance Drug Repositioning and Combination Therapy Development for Alzheimers Disease (R01 Clinical Trial Optional),3/31/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-156.html
['data sharing'],Novel Mechanism Research on Neuropsychiatric Symptoms (NPS) in Alzheimer's Dementia (R01 Clinical Trial Optional),3/31/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-157.html
['data sharing'],Innovation for HIV Vaccine Discovery (R01 Clinical Trial Not Allowed),3/31/2020,7/29/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-158.html
['data sharing'],Novel Mechanism Research on Neuropsychiatric Symptoms (NPS) in Alzheimer's Dementia (R21 Clinical Trial Optional),3/31/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-159.html
['data sharing'],Catalyzing Innovation in Pediatric Pharmacology Clinical Trial Design and Resource Access (X01 Clinical Trial Not Allowed),4/2/2020,3/18/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-161.html
['data sharing'],Mechanisms and Consequences of Sleep Disparities in the U.S. (R01 - Clinical Trial Not Allowed),4/3/2020,7/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-164.html
['data sharing'],Research on Myalgic Encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS) (R01 Clinical Trials Not Allowed),4/13/2020,3/6/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-165.html
['data sharing'],Research on Myalgic Encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS) (R21 Clinical Trials Not Allowed),4/13/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-168.html
"['open source', 'data sharing']",National Centers for Biomedical Imaging and Bioengineering (NCBIB) (P41 Clinical Trials Optional),4/14/2020,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-169.html
['data sharing'],New Informatics Tools and Methods to Enhance U.S. Cancer Surveillance Research (U01 Clinical Trial Optional),4/15/2020,6/7/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-170.html
['data sharing'],IDeA Program Infrastructure for Clinical and Translational Research (IDeA-CTR)(U54 - Clinical Trial Optional),4/24/2020,10/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-175.html
['data sharing'],Advancing Research to Develop Improved Measures and Methods for Understanding Multimorbidity (R01 Clinical Trial Optional),4/30/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-179.html
['data sharing'],Identifying Innovative Mechanisms or Interventions that Target Multimorbidity and Its Consequences (R01 Clinical Trial Optional),4/30/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-180.html
['data sharing'],Limited Competition: National Primate Research Centers (P51) Program,5/27/2020,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-181.html
['data sharing'],NIAID Physician-Scientist Pathway to Independence Award (K99/R00 Clinical Trial Required),5/14/2020,1/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-209.html
['data sharing'],NIAID Physician-Scientist Pathway to Independence Award (K99/R00 Independent Clinical Trial Not Allowed),5/14/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-210.html
['data sharing'],"Mid-Career Enhancement Awards to Integrate Basic Behavioral, Biomedical, and/or Social Scientific Processes (K18 No Independent Clinical Trials)",6/3/2020,3/18/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-211.html
['data sharing'],Early Stage Investigator HIV/AIDS Research Using Nonhuman Primate (NHP) Models (R21 Clinical Trial Not Allowed),6/16/2020,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-212.html
['reproducible research'],National Institute of General Medical Sciences Institutional Predoctoral Research Training Grant (T32 - Clinical Trial Not Allowed),6/1/2020,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-213.html
['data sharing'],Research to Improve Native American Health (R21 Clinical Trials Optional),8/17/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-214.html
['data sharing'],Clinical Coordinating Center for NCCIH Multi-Site Investigator-Initiated Clinical Trials of Natural Products (Collaborative UG3/UH3 Clinical Trial Required),5/20/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-215.html
['data sharing'],NCCIH Natural Product Mid Phase Clinical Trial Cooperative Agreement (U01 Clinical Trial Required),5/20/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-216.html
['data sharing'],NCCIH Natural Product Early Phase Clinical Trial Award (R33 Clinical Trial Required),5/20/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-217.html
"['replication stud', 'data sharing']",NCCIH Natural Product Early Phase Clinical Trial Phased Innovation Award (R61/R33 Clinical Trial Required),5/20/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-218.html
['data sharing'],Natural Product Multi-Site Clinical Trial Data Coordinating Center (Collaborative U24 Clinical Trial Required),5/20/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-219.html
['reproducible research'],"Institutional Network Award for Promoting Kidney, Urologic, and Hematologic Research Training (U2C/TL1 - Clinical Trial Not Allowed)",5/28/2020,10/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-220.html
['data sharing'],"NIDA Avant-Garde Award Program for HIV/AIDS and Substance Use Disorder Research (DP1, Clinical Trial Optional)",6/1/2020,8/16/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-221.html
['data sharing'],"Enhancing Science, Technology, EnginEering, and Math Educational Diversity (ESTEEMED) Research Education Experiences (R25)",6/1/2020,6/25/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-223.html
['data sharing'],Avenir Award Program for Research on Substance Use Disorders and HIV/AIDS (DP2 Clinical Trial Optional),6/1/2020,8/16/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-224.html
['data sharing'],Avenir Award Program for Genetics or Epigenetics of Substance Use Disorders (DP1 Clinical Trial Optional),6/1/2020,10/20/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-225.html
['data sharing'],"Mid-Career Enhancement Awards to Integrate Basic Behavioral, Biomedical, and/or Social Scientific Processes (K18 Basic Experimental Studies with Humans Required)",6/3/2020,3/18/2023,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-20-226.html
['data sharing'],Pilot Projects Increasing the Impact of the NIH Centers for Advancing Research on Botanicals and Other Natural Products (PI2 CARBON) (R03 Clinical Trials Not Allowed),6/8/2020,10/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-228.html
['data sharing'],Center for Inherited Disease Research (CIDR) High Throughput Sequencing and Genotyping Resource Access (X01),6/11/2020,7/9/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-230.html
['data sharing'],HIV/AIDS Scholars Using Nonhuman Primate (NHP) Models Program (K01 Independent Clinical Trial Not Allowed),6/16/2020,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-231.html
['data sharing'],Enabling Technologies to Accelerate Development of Oral Biodevices (R21 Clinical Trial Not Allowed),6/16/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-232.html
['data sharing'],Enabling Technologies to Accelerate Development of Oral Biodevices (R01 Clinical Trial Not Allowed),6/16/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-233.html
['data sharing'],Behavioral Tasks Targeting Brain Systems Relevant to Anhedonia (R01 Basic Experimental Studies with Humans Required),6/15/2020,9/8/2023,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-20-235.html
['data sharing'],Providing Research Education Experiences to Enhance Diversity in the Next Generation of Substance Use and Addiction Scientists (R25 Clinical Trials Not Allowed),10/28/2020,11/16/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-236.html
['data sharing'],Intervention Research to Improve Native American Health (R01 Clinical Trial Optional),8/17/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-238.html
['data sharing'],Interactive Digital Media STEM Resources for Pre-College and Informal Science Education Audiences (STTR) (R41/R42  Clinical Trial Not Allowed),6/25/2020,9/3/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-239.html
['data sharing'],NIH Neuroscience Development for Advancing the Careers of a Diverse Research Workforce (R25 Clinical Trial Not Allowed),6/25/2020,9/27/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-240.html
['data sharing'],Interactive Digital Media STEM Resources for Pre-College and Informal Science Education Audiences (SBIR) (R43/R44 Clinical Trial Not Allowed),6/25/2020,9/3/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-244.html
[],NIDA Mentored Clinical Scientist Development Program Award in Substance Use and Substance Use Disorder Research (K12 Clinical Trial Optional),7/1/2020,11/16/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-249.html
['data sharing'],NICHD Research Education Programs (R25 Clinical Trial Not Allowed),6/29/2020,5/26/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-250.html
['data sharing'],Countermeasures Against Chemical Threats (CounterACT) Exploratory/Developmental Projects (R21 Clinical Trial Not Allowed),7/7/2020,5/31/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-253.html
"['open science', 'data sharing']","Ethical, Legal and Social Implications (ELSI) (Research R01 Clinical Trial Optional)",7/28/2020,7/20/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-254.html
"['open science', 'data sharing']","Ethical, Legal and Social Implications (ELSI) Exploratory/Developmental Research Grant (R21) (Clinical Trial Optional)",7/28/2020,7/20/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-255.html
"['open science', 'data sharing']","Ethical, Legal and Social Implications (ELSI) Small Research Grant (R03) Clinical Trial Optional)",7/29/2020,7/20/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-257.html
['data sharing'],Mentored Career Development Program (K01) for Early Stage Investigators Using Nonhuman Primate Research Models (K01 Independent Clinical Trial Not Allowed),8/24/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-258.html
['data sharing'],NIAID New Innovators Awards (DP2 Clinical Trial Not Allowed),8/14/2020,10/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-259.html
['data sharing'],Cellular and Molecular Biology of Complex Brain Disorders (R01 Clinical Trial Not Allowed),8/10/2020,9/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-263.html
['data sharing'],Cellular and Molecular Biology of Complex Brain Disorders (R21 Clinical Trial Not Allowed),8/10/2020,9/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-264.html
['data sharing'],Promoting Research on Music and Health: Phased Innovation Award for Music Interventions (R61/R33 Clinical Trial Optional),7/15/2020,6/20/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-266.html
"['replication stud', 'data sharing']","NIDA Core ""Center of Excellence"" Grant Program (P30 Clinical Trial Optional)",7/17/2020,11/18/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-267.html
['data sharing'],NIAID Clinical Trial Planning Grant (R34 Clinical Trials Not Allowed),8/5/2020,5/13/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-270.html
['data sharing'],"Assay development and screening for discovery of chemical probes, drugs or immunomodulators (R01 Clinical Trial Not Allowed)",7/20/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-271.html
['data sharing'],"New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R01 Clinical Trial Required)",8/28/2020,8/12/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-273.html
['data sharing'],"New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R34 - Clinical Trial Optional )",8/28/2020,8/12/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-274.html
['data sharing'],Secondary Analysis and Integration of Existing Data to Elucidate the Genetic Architecture of Cancer Risk and Related Outcomes (R01 Clinical Trial Not Allowed),7/22/2020,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-276.html
